crypto	date	nb_loop	rank	profit	buy_drop_pct	buy_pullback_pct	sell_gain_pct	sell_pullback_pct	last_pos
SOLUSDC	2025-06	-111	83	22.20992385910768	1.5	0.8500000000000001	1.5	0.25	5
SOLUSDC	2025-06	-111	84	22.404706042900674	1.5	0.8500000000000001	1.5	0.35000000000000003	5
SOLUSDC	2025-06	-111	85	23.180418625975587	1.5	0.8500000000000001	1.5	0.45000000000000007	5
SOLUSDC	2025-06	-111	86	23.37951545469352	1.5	0.8500000000000001	1.5	0.5499999999999999	5
SOLUSDC	2025-06	-111	87	24.211248316533375	1.5	0.8500000000000001	1.5	0.65	5
SOLUSDC	2025-06	-111	88	24.984110370357403	1.5	0.8500000000000001	1.5	0.75	5
SOLUSDC	2025-06	-111	89	25.972689538082953	1.5	0.8500000000000001	1.5	0.8500000000000001	5
SOLUSDC	2025-06	-111	90	25.42780092180498	1.5	0.8500000000000001	1.5	0.9500000000000002	5
SOLUSDC	2025-06	-111	91	24.519259101043172	1.5	0.9500000000000002	1.5	0.05	5
SOLUSDC	2025-06	-111	92	21.04555095516893	1.5	0.9500000000000002	1.5	0.15	5
SOLUSDC	2025-06	-111	93	21.95253305421915	1.5	0.9500000000000002	1.5	0.25	5
SOLUSDC	2025-06	-111	94	22.92094441752163	1.5	0.9500000000000002	1.5	0.35000000000000003	5
SOLUSDC	2025-06	-111	95	22.81339653997134	1.5	0.9500000000000002	1.5	0.45000000000000007	5
SOLUSDC	2025-06	-111	96	22.20870297881585	1.5	0.9500000000000002	1.5	0.5499999999999999	5
SOLUSDC	2025-06	-111	97	24.45536094566731	1.5	0.9500000000000002	1.5	0.65	5
SOLUSDC	2025-06	-111	98	24.00056723982437	1.5	0.9500000000000002	1.5	0.75	5
SOLUSDC	2025-06	-111	99	25.440474016679897	1.5	0.9500000000000002	1.5	0.8500000000000001	4
SOLUSDC	2025-06	-111	100	23.030357957442934	1.5	0.9500000000000002	1.5	0.9500000000000002	5
