crypto	date	nb_loop	rank	profit	buy_drop_pct	buy_pullback_pct	sell_gain_pct	sell_pullback_pct	last_pos
SOLUSDC	2025-06	-111	275	21.25302233625186	1.5	0.8500000000000001	1.5	2.6000000000000014	6
SOLUSDC	2025-06	-111	276	20.653009693151976	1.5	0.8500000000000001	1.5	2.7000000000000015	6
SOLUSDC	2025-06	-111	277	20.185159645644617	1.5	0.8500000000000001	1.5	2.8000000000000016	6
SOLUSDC	2025-06	-111	278	19.63550192424455	1.5	0.8500000000000001	1.5	2.9000000000000017	6
SOLUSDC	2025-06	-111	279	17.829654024873328	1.5	0.8500000000000001	1.5	3.0000000000000018	6
SOLUSDC	2025-06	-111	280	17.416734450671534	1.5	0.8500000000000001	1.5	3.100000000000002	6
SOLUSDC	2025-06	-111	281	18.639981017804008	1.5	0.8500000000000001	1.5	3.200000000000002	5
SOLUSDC	2025-06	-111	282	18.47645833339091	1.5	0.8500000000000001	1.5	3.300000000000002	5
SOLUSDC	2025-06	-111	283	16.65662389035994	1.5	0.8500000000000001	1.5	3.400000000000002	9
SOLUSDC	2025-06	-111	284	13.952154614514312	1.5	0.8500000000000001	1.5	3.500000000000002	8
SOLUSDC	2025-06	-111	285	14.08928011629589	1.5	0.8500000000000001	1.5	3.6000000000000023	8
SOLUSDC	2025-06	-111	286	18.08984870895361	1.5	0.8500000000000001	1.5	3.7000000000000024	8
SOLUSDC	2025-06	-111	287	17.64700611449336	1.5	0.8500000000000001	1.5	3.8000000000000025	8
SOLUSDC	2025-06	-111	288	17.31547136553227	1.5	0.8500000000000001	1.5	3.9000000000000026	8
SOLUSDC	2025-06	-111	289	24.17673731375933	1.5	0.9500000000000002	1.5	0.8	5
SOLUSDC	2025-06	-111	290	24.991114821227892	1.5	0.9500000000000002	1.5	0.9000000000000001	4
SOLUSDC	2025-06	-111	291	22.527308447417386	1.5	0.9500000000000002	1.5	1.0000000000000002	4
SOLUSDC	2025-06	-111	292	21.593196445893312	1.5	0.9500000000000002	1.5	1.1000000000000003	4
SOLUSDC	2025-06	-111	293	24.310902154779434	1.5	0.9500000000000002	1.5	1.2000000000000004	4
SOLUSDC	2025-06	-111	294	26.731972704319016	1.5	0.9500000000000002	1.5	1.3000000000000005	6
SOLUSDC	2025-06	-111	295	26.136732726067645	1.5	0.9500000000000002	1.5	1.4000000000000006	5
SOLUSDC	2025-06	-111	296	25.202552867479042	1.5	0.9500000000000002	1.5	1.5000000000000007	5
SOLUSDC	2025-06	-111	297	24.88209606957499	1.5	0.9500000000000002	1.5	1.6000000000000008	5
SOLUSDC	2025-06	-111	298	25.30127901682234	1.5	0.9500000000000002	1.5	1.7000000000000008	5
SOLUSDC	2025-06	-111	299	25.754359098292603	1.5	0.9500000000000002	1.5	1.800000000000001	5
SOLUSDC	2025-06	-111	300	24.472881178463556	1.5	0.9500000000000002	1.5	1.900000000000001	5
SOLUSDC	2025-06	-111	301	24.144767662678568	1.5	0.9500000000000002	1.5	2.000000000000001	5
SOLUSDC	2025-06	-111	302	22.403113302682378	1.5	0.9500000000000002	1.5	2.100000000000001	5
SOLUSDC	2025-06	-111	303	22.829492973379317	1.5	0.9500000000000002	1.5	2.200000000000001	5
SOLUSDC	2025-06	-111	304	23.823471470258397	1.5	0.9500000000000002	1.5	2.300000000000001	5
SOLUSDC	2025-06	-111	305	20.733620074035755	1.5	0.9500000000000002	1.5	2.4000000000000012	5
SOLUSDC	2025-06	-111	306	20.240331092853424	1.5	0.9500000000000002	1.5	2.5000000000000013	5
SOLUSDC	2025-06	-111	307	19.946758168706324	1.5	0.9500000000000002	1.5	2.6000000000000014	5
SOLUSDC	2025-06	-111	308	19.400025046732146	1.5	0.9500000000000002	1.5	2.7000000000000015	5
SOLUSDC	2025-06	-111	309	19.015433350018558	1.5	0.9500000000000002	1.5	2.8000000000000016	5
SOLUSDC	2025-06	-111	310	18.628777203725146	1.5	0.9500000000000002	1.5	2.9000000000000017	5
SOLUSDC	2025-06	-111	311	16.864779727578682	1.5	0.9500000000000002	1.5	3.0000000000000018	5
SOLUSDC	2025-06	-111	312	16.122025977739636	1.5	0.9500000000000002	1.5	3.100000000000002	4
SOLUSDC	2025-06	-111	313	17.72307523918083	1.5	0.9500000000000002	1.5	3.200000000000002	4
SOLUSDC	2025-06	-111	314	17.62169950985885	1.5	0.9500000000000002	1.5	3.300000000000002	4
SOLUSDC	2025-06	-111	315	16.325361501937703	1.5	0.9500000000000002	1.5	3.400000000000002	8
SOLUSDC	2025-06	-111	316	12.997209598931418	1.5	0.9500000000000002	1.5	3.500000000000002	7
SOLUSDC	2025-06	-111	317	13.155944870003522	1.5	0.9500000000000002	1.5	3.6000000000000023	7
SOLUSDC	2025-06	-111	318	17.176808144538295	1.5	0.9500000000000002	1.5	3.7000000000000024	7
SOLUSDC	2025-06	-111	319	16.84523192311957	1.5	0.9500000000000002	1.5	3.8000000000000025	7
SOLUSDC	2025-06	-111	320	16.513927666419704	1.5	0.9500000000000002	1.5	3.9000000000000026	7
